"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"us_m41_walker_bulldog/brazil";"M41A1 ""2nd Army Camouflage""";"M41A1 ""Camouflage de la 2nde Armée""";"Mimetica M41A1 ""2^ Armata""";"M41A1 ""2nd Army Camouflage""";"M41A1 ""Camuflaje del 2º Ejército""";"M41A1 ""Камуфляж 2-й армии""";"M41A1 ""Kamuflaż 2 Armii""";"M41A1 ""2nd Army Camouflage""";"M41A1 ""2. Ordu Kamuflajı""";"巴\t西\t陆\t军\t第 2 军\t涂\t装";"M41A1 ""2nd Army Camouflage""";"M41A1 ""Camuflagem do 2º Exército""";"Камуфляж для M41A1 «2-а армія»";"M41A1 ""2nd Army Camouflage""";"M41A1 ""2nd Army Camouflage""";"M41A1 ""2nd Army Camouflage""";"M41A1 ""Камуфляж 2-й армии""";"M41A1 ""2nd Army Camouflage""";"巴\t西\t陸\t軍\t第 2 軍\t塗\t裝";"M41A1 ""2nd Army Camouflage""";"M41A1 ""Ngụy trang Quân đội số 2""";;
"us_m41_walker_bulldog/brazil/desc";"Camouflage of 2nd Army of the Brazilian Armed Forces, Mechanized Reconnaissance Regiment, 1964";"Camouflage de la 2nde Armée des forces armées brésiliennes, régiment de reconnaissance mécanisé, 1964";"Mimetica della 2^ Armata dell'Esercito Brasiliano, Reggimento di Perlustrazione Meccanizzato, 1964";"Tarnanstrich der 2. Armee der brasilianischen Streitkräfte, mechanisiertes Aufklärungsregiment, 1964";"Camuflaje del 2º Ejército de las Fuerzas Armadas Brasileñas, Regimiento de Reconocimiento Mecanizado, 1964";"Камуфляж 2-й армии вооружённых сил Бразилии, полк механизированной разведки, 1964";"Kamuflaż 2 Armii Brazylijskich Sił Zbrojnych, Zmechanizowana Brygada Rozpoznawcza, 1964";"Camouflage of 2nd Army of the Brazilian Armed Forces, Mechanized Reconnaissance Regiment, 1964";"Brezilya Silahlı Kuvvetleri 2. Ordu, Mekanize Keşif Alayı kamuflajı, 1964";"1964 年，\t巴\t西\t陆\t军\t第 2 军\t直\t属\t机\t械\t化\t侦\t查\t团 M41A1 涂\t装";"Camouflage of 2nd Army of the Brazilian Armed Forces, Mechanized Reconnaissance Regiment, 1964";"Camuflagem do 2º Exército das Forças Armadas Brasileiras, Regimento de Reconhecimento Mecanizado, 1964";"Камуфляж 2-ї армії бразильських ЗС, механізований розвідувальний полк, 1964";"Camouflage of 2nd Army of the Brazilian Armed Forces, Mechanized Reconnaissance Regiment, 1964";"Camouflage of 2nd Army of the Brazilian Armed Forces, Mechanized Reconnaissance Regiment, 1964";"Camouflage of 2nd Army of the Brazilian Armed Forces, Mechanized Reconnaissance Regiment, 1964";"Камуфляж 2-й армии вооружённых сил Бразилии, полк механизированной разведки, 1964";"Camouflage of 2nd Army of the Brazilian Armed Forces, Mechanized Reconnaissance Regiment, 1964";"1964 年，\t巴\t西\t陸\t軍\t第 2 軍\t直\t屬\t機\t械\t化\t偵\t查\t團 M41A1 塗\t裝";"Camouflage of 2nd Army of the Brazilian Armed Forces, Mechanized Reconnaissance Regiment, 1964";"Ngụy trang của Quân đội số 2 Lực lượng Vũ trang Brazil, Trung đoàn Trinh sát Cơ giới, 1964";;
"su_24m/esp_td";"SU-24M ""The Magic Sword""";"Su-24M ""Épée magique""";"SU-24M ""La Spada Magica""";"SU-24M ""The Magic Sword""";"SU-24M ""La Espada Mágica""";"Су-24М ""Магический меч""";"SU-24M ""Magiczny Miecz""";"SU-24M ""The Magic Sword""";"SU-24M ""The Magic Sword""";"苏\t-24M\t“御\t天\t魔\t剑”";"SU-24M ""The Magic Sword""";"SU-24M ""A Espada Mágica""";"Су-24М «Чарівний меч»";"SU-24M ""The Magic Sword""";"SU-24M ""The Magic Sword""";"SU-24M ""The Magic Sword""";"Су-24М ""Магический меч""";"SU-24M ""The Magic Sword""";"SU-24M ""The Magic Sword""";"SU-24M ""The Magic Sword""";"SU-24M ""The Magic Sword""";;
"su_24m/esp_td/desc";"SU-24M ""The Magic Sword""";"Su-24M ""Épée magique""";"SU-24M ""La Spada Magica""";"SU-24M ""The Magic Sword""";"SU-24M ""La Espada Mágica""";"Су-24М ""Магический меч""";"SU-24M ""Magiczny Miecz""";"SU-24M ""The Magic Sword""";"SU-24M ""The Magic Sword""";"苏\t-24M\t“御\t天\t魔\t剑”\t涂\t装";"SU-24M ""The Magic Sword""";"SU-24M ""A Espada Mágica""";"Су-24М «Чарівний меч»";"SU-24M ""The Magic Sword""";"SU-24M ""The Magic Sword""";"SU-24M ""The Magic Sword""";"Су-24М ""Магический меч""";"SU-24M ""The Magic Sword""";"SU-24M ""The Magic Sword""";"SU-24M ""The Magic Sword""";"SU-24M ""The Magic Sword""";;
"germ_pzkpfw_V_ausf_a_panther/esp_td";"Panther A ""Harlekin""";"Panther A ""Harkelin""";"Panther A ""Arlecchino""";"Panther A ""Harlekin""";"Pantera A ""Arlequín""";"Panther A ""Арлекин""";"Panther A ""Harlekin""";"Panther A ""Harlekin""";"Panther A ""Harlekin""";"豹\t式\t坦\t克 A 型\t“宫\t廷\t弄\t臣”";"Panther A ""Harlekin""";"Panther A ""Harlekin""";"Panther A «Арлекін»";"Panther A ""Harlekin""";"Panther A ""Harlekin""";"판터 A형 ""Harlekin""";"Panther A ""Арлекин""";"Panther A ""Harlekin""";"Panther A ""Harlekin""";"Panther A ""Harlekin""";"Panther A ""Harlekin""";;
"germ_pzkpfw_V_ausf_a_panther/esp_td/desc";"Panther A ""Harlekin""";"Panther A ""Harkelin""";"Panther A ""Arlecchino""";"Panther A ""Harlekin""";"Pantera A ""Arlequín""";"Panther A ""Арлекин""";"Panther A ""Harlekin""";"Panther A ""Harlekin""";"Panther A ""Harlekin""";"豹\t式\t坦\t克 A 型\t“宫\t廷\t弄\t臣”\t涂\t装";"Panther A ""Harlekin""";"Panther A ""Harlekin""";"Panther A «Арлекін»";"Panther A ""Harlekin""";"Panther A ""Harlekin""";"판터 A형 ""Harlekin""";"Panther A ""Арлекин""";"Panther A ""Harlekin""";"Panther A ""Harlekin""";"Panther A ""Harlekin""";"Panther A ""Harlekin""";;
"f-86f-2/esp_td";"F-86F-2 ""Dark Shard""";"F-86F-2 ""Éclat sombre""";"F-86F-2 ""Frammento Oscuro""";"F-86F-2 ""Dark Shard""";"F-86F-2 ""Fragmento Oscuro""";"F-86F-2 ""Тёмный осколок""";"F-86F-2 ""Dark Shard""";"F-86F-2 ""Dark Shard""";"F-86F-2 ""Dark Shard""";"F-86F-2\t“破\t碎\t幽\t影”";"F-86F-2 ""Dark Shard""";"F-86F-2 ""Dark Shard""";"F-86F-2 «Темний осколок»";"F-86F-2 ""Dark Shard""";"F-86F-2 ""Dark Shard""";"F-86F-2 ""Dark Shard""";"F-86F-2 ""Тёмный осколок""";"F-86F-2 ""Dark Shard""";"F-86F-2 ""Dark Shard""";"F-86F-2 ""Dark Shard""";"F-86F-2 ""Dark Shard""";;
"f-86f-2/esp_td/desc";"F-86F-2 ""Dark Shard""";"F-86F-2 ""Éclat sombre""";"F-86F-2 ""Frammento Oscuro""";"F-86F-2 ""Dark Shard""";"F-86F-2 ""Fragmento Oscuro""";"F-86F-2 ""Тёмный осколок""";"F-86F-2 ""Dark Shard""";"F-86F-2 ""Dark Shard""";"F-86F-2 ""Dark Shard""";"F-86F-2\t“破\t碎\t幽\t影”\t涂\t装";"F-86F-2 ""Dark Shard""";"F-86F-2 ""Dark Shard""";"F-86F-2 «Темний осколок»";"F-86F-2 ""Dark Shard""";"F-86F-2 ""Dark Shard""";"F-86F-2 ""Dark Shard""";"F-86F-2 ""Тёмный осколок""";"F-86F-2 ""Dark Shard""";"F-86F-2 ""Dark Shard""";"F-86F-2 ""Dark Shard""";"F-86F-2 ""Dark Shard""";;
"us_m1a1_abrams/aloha";"M1A1 Abrams 35th Armor Regiment Camouflage";"Camouflage M1A1 Abrams 35th Armor Regiment";"M1A1 Abrams, mimetica del 35° Reggimento Corazzati";"M1A1 Abrams Tarnanstrich des 35th Armor Regiment";"Camuflaje M1A1 Abrams del 35º Regimiento Acorazado";"M1A1 Abrams камуфляж 35-го бронетанкового полка";"Kamuflaż M1A1 Abrams 35. Pułku Pancernego";"Kamufláž M1A1 Abrams 35. obrněný pluk";"M1A1 Abrams 35. Zırhlı Tabur Kamuflajı";"第 35 装\t甲\t团\t涂\t装";"M1A1 エイブラムス 第\t35機甲連隊迷彩";"Camuflagem M1A1 Abrams 35th Armor Regiment";"Камуфляж для M1A1 «Abrams», 35-го бронетанкового полку";"M1A1 Abrams 35th Armor Regiment Camouflage";"M1A1 Abrams 35th Armor Regiment Camouflage";"M1A1 에이브람스 제35기갑연대 위장도색";"M1A1 Abrams камуфляж 35-го бронетанкового полка";"M1A1 Abrams 35th Armor Regiment Camouflage";"M1A1 Abrams 35th Armor Regiment Camouflage";"M1A1 Abrams 35th Armor Regiment Camouflage";"Ngụy trang M1A1 Abrams của Trung đoàn Thiết giáp 35";;
"us_m1a1_abrams/aloha/desc";"The tricolor scheme of 35th Armor Regiment, 2nd Brigade Combat Team, 1st Armored Division. Operation Iraqi Freedom,  2003";"Le schéma tricolore du 35th Armor Regiment, 2nd Brigade Combat Team, 1st Armored Division. Opération Iraqi Freedom, 2003";"Schema tricolore del 35° Reggimento Corazzati, 2^ Squadra, 1^ Divisione. Operazione Iraqi Freedom, 2003";"Das Dreifabrenschema des 35th Armor Regiment, 2nd Brigade Combat Team, 1st Armored Division. Operation Iraqi Freedom, 2003";"Esquema tricolor del 35º Regimiento Acorazado, 2º Equipo de Combate de Brigada, 1ª División Acorazada. Operación Libertad Iraquí, 2003";"Трёхцветный камуфляж 35-го бронетанкового полка 2-й бригадной боевой группы 1-й бронетанковой дивизии. Операция «Иракская свобода», 2003 год";"Trójbarwny schemat kamuflażu 35. Pułku Pancernego, 2. Brygady Bojowej Drużyny, 1. Dywizji Pancernej. Operacja Iraqi Freedom, 2003";"Tříbarevné kamuflážní schéma 35. obrněného pluku 2. brigádního bojového týmu 1. obrněné divize. Operace Irácká svoboda, 2003";"35. Zırhlı Alay, 2. Tugay Muharebe Ekibi, 1. Zırhlı Tümen'in üç renkli şeması. Irak'a Özgürlük Operasyonu, 2003";"2003 年，\t伊\t拉\t克，\t“伊\t拉\t克\t自\t由”\t行\t动，\t美\t国\t陆\t军\t第 1 装\t甲\t师\t第 2 旅\t级\t战\t斗\t队\t第 35 装\t甲\t团\t三\t色\t迷\t彩";"第\t1機甲師団第\t2旅団戦闘団第\t35機甲連隊の\t三色迷彩。\t
（2003年\tイラク\t自由作戦時）";"Esquema tricolor do 35th Armor Regiment, 2nd Brigade Combat Team, 1st Armored Division. Operation Iraqi Freedom, 2003";"Триколірна схема 35-го бронетанкового полку, 2-ї бойової групи бригади, 1-ї броньованої дивізії. Операція «Іракська свобода», 2003";"The tricolor scheme of 35th Armor Regiment, 2nd Brigade Combat Team, 1st Armored Division. Operation Iraqi Freedom,  2003";"The tricolor scheme of 35th Armor Regiment, 2nd Brigade Combat Team, 1st Armored Division. Operation Iraqi Freedom,  2003";"미 제1기갑사단 제2여단 제35기갑연대의 3색 위장도색. 이라크 해방 작전, 2003년.";"Трёхцветный камуфляж 35-го бронетанкового полка 2-й бригадной боевой группы 1-й бронетанковой дивизии. Операция «Иракская свобода», 2003 год";"The tricolor scheme of 35th Armor Regiment, 2nd Brigade Combat Team, 1st Armored Division. Operation Iraqi Freedom,  2003";"The tricolor scheme of 35th Armor Regiment, 2nd Brigade Combat Team, 1st Armored Division. Operation Iraqi Freedom,  2003";"The tricolor scheme of 35th Armor Regiment, 2nd Brigade Combat Team, 1st Armored Division. Operation Iraqi Freedom,  2003";"Sơ đồ ba màu của Trung đoàn Thiết giáp 35, Đội chiến đấu Lữ đoàn 2, Sư đoàn thiết giáp số 1. Chiến dịch Giải phóng Iraq, 2003";;
"germ_leopard_2a4/extremadura";"Leopard 2A4 ""Extremadura""";"Leopard 2A4 ""Extremadura""";"Leopard 2A4 ""Extremadura""";"Leopard 2A4 ""Extremadura""";"Leopard 2A4 ""Extremadura""";"Leopard 2A4 ""Extremadura""";"Leopard 2A4 ""Extremadura""";"Leopard 2A4 ""Extremadura""";"Leopard 2A4 ""Extremadura""";"“埃\t斯\t特\t雷\t马\t杜\t拉”\t涂\t装";"レオパルド 2A4「エストレマドゥーラ」";"Leopard 2A4 ""Extremadura""";"Leopard 2A4 «Extremadura»";"Leopard 2A4 ""Extremadura""";"Leopard 2A4 ""Extremadura""";"레오파르트 2A4 ""Extremadura""";"Leopard 2A4 ""Extremadura""";"Leopard 2A4 ""Extremadura""";"Leopard 2A4 ""Extremadura""";"Leopard 2A4 ""Extremadura""";"Leopard 2A4 ""Extremadura""";;
"germ_leopard_2a4/extremadura/desc";"Tricolor CARC scheme of 11th Brigade Extremadura, 16th Mechanized Infantry Regiment, Western Spain.";"Schéma tricolore du CARC de la 11e brigade d'Estrémadure, 16e régiment d'infanterie mécanisée, Espagne occidentale.";"Schema tricolore CARC della 11^ Brigata Extremadura, 16° Reggimento di Fanteria Meccanizzata, Spagna Occidentale.";"Dreifarbiges CARC-Schema der 11. Brigade Extremadura, 16. mechanisiertes Infanterieregiment, Westspanien.";"Esquema Tricolor CARC de la 11ª Brigada Extremadura, 16º Regimiento de Infantería Mecanizada, España Occidental.";"Трёхцветная схема CARC 11-й бригады ""Extremadura"", 16-го механизированного пехотного полка, западная Испания.";"Trójbarwny schemat kamuflażu z powłokami ochronnymi 11. Brygady Extremadura, 16. Pułku Piechoty Zmechanizowanej, zachodnia Hiszpania";"Tříbarevné kamuflážní schéma CARC 11. brigády Extremadura, 16. mechanizovaného pěšího pluku, západní Španělsko.";"Batı İspanya'daki 11. Extremadura Tugayı, 16. Mekanize Piyade Alayı'nın üç renkli CARC şeması.";"西\t班\t牙\t西\t部，\t西\t班\t牙\t陆\t军\t第 11\t“埃\t斯\t特\t雷\t马\t杜\t拉”\t旅\t第 16 机\t械\t化\t步\t兵\t团\t耐\t化\t学\t试\t剂\t涂\t层\t三\t色\t迷\t彩";"スペイン\t西部第\t11「エストレマドゥーラ（Extremadura）」\t旅団第\t16機械化歩兵連隊の\tCARC\t三色迷彩。";"Esquema tricolor CARC da 11ª Brigada Extremadura, 16º Regimento de Infantaria Mecanizada, Espanha Ocidental.";"Триколірна схема CARC, 11-ї бригади «Extremadura», 16-го механізованого піхотного полку, Західна Іспанія.";"Tricolor CARC scheme of 11th Brigade Extremadura, 16th Mechanized Infantry Regiment, Western Spain.";"Tricolor CARC scheme of 11th Brigade Extremadura, 16th Mechanized Infantry Regiment, Western Spain.";"제11""에스트레마두라""여단 제16기계화보병연대의 3색 CARC 위장도색. 스페인 서부.";"Трёхцветная схема CARC 11-й бригады ""Extremadura"", 16-го механизированного пехотного полка, западная Испания.";"Tricolor CARC scheme of 11th Brigade Extremadura, 16th Mechanized Infantry Regiment, Western Spain.";"Tricolor CARC scheme of 11th Brigade Extremadura, 16th Mechanized Infantry Regiment, Western Spain.";"Tricolor CARC scheme of 11th Brigade Extremadura, 16th Mechanized Infantry Regiment, Western Spain.";"Sơ đồ ba màu CARC của Lữ đoàn 11 Extremadura, Trung đoàn bộ binh cơ giới 16, Tây Ban Nha.";;
"tornado_gr1/triffid";"Tornado GR.1 No. 15 Squadron “Triffid Airways” Camouflage ";"Camouflage Tornado GR.1 No. 15 Squadron ""Triffid Airways"" ";"Mimetica Tornado GR.1, Squadriglia N°15 “Triffid Airways”";"Tornado GR.1 No. 15 Squadron „Triffid Airways“ Tarnanstrich ";"Camuflaje ""Triffid Airways"" Tornado GR.1 Escuadrón No. 15 ";"Tornado GR.1 ""Triffid""";"Kamuflaż Tornado GR.1 15. Eskadry ""Triffid Airways""";"Kamufláž Tornado GR.1 15. perutě “Triffid Airways”";"Tornado GR.1 No. 15 Squadron “Triffid Airways” Kamuflajı ";"第 15 飞\t行\t中\t队\t“三\t径\t航\t路”\t涂\t装";"トーネード GR.1 第\t15飛行隊「トリフィド\t航空（Triffid Airways）」\t迷彩";"Camuflagem Tornado GR.1 No. 15 Squadron “Triffid Airways”";"Камуфляж для Tornado GR.1, 15-го полку «Triffid Airways» ";"Tornado GR.1 No. 15 Squadron “Triffid Airways” Camouflage ";"Tornado GR.1 No. 15 Squadron “Triffid Airways” Camouflage ";"토네이도 GR.1 제15비행대 ""Triffid Airways"" 위장도색";"Tornado GR.1 ""Triffid""";"Tornado GR.1 No. 15 Squadron “Triffid Airways” Camouflage ";"Tornado GR.1 No. 15 Squadron “Triffid Airways” Camouflage ";"Tornado GR.1 No. 15 Squadron “Triffid Airways” Camouflage ";"Nguỵ trang Tornado GR.1 Phi đội số 15 “Triffid Airways” ";;
"tornado_gr1/triffid/desc";"Unicolor desert pink scheme of Tornado GR.1 ZA475 that took part in Operation Granby during 1991.";"Schéma unicolore rose désert du Tornado GR.1 ZA475 qui a participé à l'opération Granby en 1991.";"Mimetica in rosa deserto del Tornado GR.1 ZA475 che prese parte all'Operazione Granby nel 1991.";"Einfarbiges wüstenrosa-Schema des Tornado GR.1 ZA475, der 1991 bei der Operation Granby zum Einsatz kam.";"Esquema unicolor rosa desértico del Tornado GR.1 ZA475 que participó en la Operación Granby durante 1991.";"Одноцветная пустынно-розовая схема Tornado GR.1 ZA475, участвовавшего в операции Granby в 1991 году.";"Jednobarwny schemat różowego kamuflażu pustynnego Tornado GR.1 ZA475, który brał udział w Operacji Grandby w 1991.";"Jednobarevné pouštní růžové schéma letounu Tornado GR.1 ZA475, který se zúčastnil operace Granby v roce 1991.";"1991'de Granby Operasyonu'na katılan Tornado GR.1 ZA475'in tek renkli çöl pembesi düzeni.";"1991 年，\t伊\t拉\t克，\t格\t兰\t比\t行\t动，\t英\t国\t皇\t家\t空\t军\t第 15 飞\t行\t中\t队\t“狂\t风”\tGR.1，\t编\t号 ZA475，\t沙\t漠\t粉\t单\t色\t涂\t装";"1991年の\tグランビー\t作戦に\t参加した\tトーネード\tGR.1 ZA475\tの\t単色\tデザートピンク\t迷彩。";"Esquema de deserto monocromático cor-de-rosa Tornado GR.1 ZA475 que participou na Operation Granby em 1991.";"Одноколірна пустельно-рожева схема Tornado GR.1 ZA475, що брав участь в операції «Гренбі» в 1991 році.";"Unicolor desert pink scheme of Tornado GR.1 ZA475 that took part in Operation Granby during 1991.";"Unicolor desert pink scheme of Tornado GR.1 ZA475 that took part in Operation Granby during 1991.";"1991년 이라크, 그렌비 작전에 투입된 영국 왕립공군 소속 토네이도 GR.1 ZA475 의 사막용 분홍빛 위장도색.";"Одноцветная пустынно-розовая схема Tornado GR.1 ZA475, участвовавшего в операции Granby в 1991 году.";"Unicolor desert pink scheme of Tornado GR.1 ZA475 that took part in Operation Granby during 1991.";"Unicolor desert pink scheme of Tornado GR.1 ZA475 that took part in Operation Granby during 1991.";"Unicolor desert pink scheme of Tornado GR.1 ZA475 that took part in Operation Granby during 1991.";"Sơ đồ màu hồng sa mạc đơn sắc của Tornado GR.1 ZA475 tham gia Chiến dịch Granby năm 1991.";;
