"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Vietnamese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Comments>";"<max_chars>"
"decals/it_200_tank_battalion";"""Elephant"" emblem";"""Elephant"" emblem";"""Elephant"" emblem";"""Elephant"" emblem";"""Elephant"" emblem";"Эмблема ""Слон""";"""Elephant"" emblem";"""Elephant"" emblem";"""Elephant"" emblem";"“\t象\t”\t徽\t标";"""Elephant"" emblem";"""Elephant"" emblem";"""Elephant"" emblem";"""Elephant"" emblem";"""Elephant"" emblem";"""Elephant"" emblem";"""Elephant"" emblem";"""Elephant"" emblem";"""Elephant"" emblem";"""Elephant"" emblem";"""Elephant"" emblem";;
"decals/it_200_tank_battalion/desc";"Emblem of the 200th Tank Battalion, 131st Tank Regiment Italian Army, July 1941";"Emblem of the 200th Tank Battalion, 131st Tank Regiment Italian Army, July 1941";"Emblem of the 200th Tank Battalion, 131st Tank Regiment Italian Army, July 1941";"Emblem of the 200th Tank Battalion, 131st Tank Regiment Italian Army, July 1941";"Emblem of the 200th Tank Battalion, 131st Tank Regiment Italian Army, July 1941";"Эмблема 200-го батальона, 131 танкового полка армии Италии, 1941";"Emblem of the 200th Tank Battalion, 131st Tank Regiment Italian Army, July 1941";"Emblem of the 200th Tank Battalion, 131st Tank Regiment Italian Army, July 1941";"Emblem of the 200th Tank Battalion, 131st Tank Regiment Italian Army, July 1941";"1941 \t年\t 7 \t月\t，\t意\t大\t利\t陆\t军\t第\t 131 \t坦\t克\t团\t第\t 200 \t坦\t克\t营\t徽\t标";"Emblem of the 200th Tank Battalion, 131st Tank Regiment Italian Army, July 1941";"Emblem of the 200th Tank Battalion, 131st Tank Regiment Italian Army, July 1941";"Emblem of the 200th Tank Battalion, 131st Tank Regiment Italian Army, July 1941";"Emblem of the 200th Tank Battalion, 131st Tank Regiment Italian Army, July 1941";"Emblem of the 200th Tank Battalion, 131st Tank Regiment Italian Army, July 1941";"Emblem of the 200th Tank Battalion, 131st Tank Regiment Italian Army, July 1941";"Emblem of the 200th Tank Battalion, 131st Tank Regiment Italian Army, July 1941";"Emblem of the 200th Tank Battalion, 131st Tank Regiment Italian Army, July 1941";"Emblem of the 200th Tank Battalion, 131st Tank Regiment Italian Army, July 1941";"Emblem of the 200th Tank Battalion, 131st Tank Regiment Italian Army, July 1941";"Emblem of the 200th Tank Battalion, 131st Tank Regiment Italian Army, July 1941";;
"decals/se_f9_sqn_wasp";"""Boxing Wasp"" emblem";"""Boxing Wasp"" emblem";"""Boxing Wasp"" emblem";"""Boxing Wasp"" emblem";"""Boxing Wasp"" emblem";"Эмблема ""Оса-боксер""";"""Boxing Wasp"" emblem";"""Boxing Wasp"" emblem";"""Boxing Wasp"" emblem";"“\t胡\t蜂\t拳\t击\t手\t”\t徽\t标";"""Boxing Wasp"" emblem";"""Boxing Wasp"" emblem";"""Boxing Wasp"" emblem";"""Boxing Wasp"" emblem";"""Boxing Wasp"" emblem";"""Boxing Wasp"" emblem";"""Boxing Wasp"" emblem";"""Boxing Wasp"" emblem";"""Boxing Wasp"" emblem";"""Boxing Wasp"" emblem";"""Boxing Wasp"" emblem";;
"decals/se_f9_sqn_wasp/desc";"""Boxing Wasp"" emblem of the F 9 Air Force Wing, 3rd Squadron, SAF";"""Boxing Wasp"" emblem of the F 9 Air Force Wing, 3rd Squadron, SAF";"""Boxing Wasp"" emblem of the F 9 Air Force Wing, 3rd Squadron, SAF";"""Boxing Wasp"" emblem of the F 9 Air Force Wing, 3rd Squadron, SAF";"""Boxing Wasp"" emblem of the F 9 Air Force Wing, 3rd Squadron, SAF";"Эмблема ""Оса-боксер"", авиакрыло F9 ВВС Швеции";"""Boxing Wasp"" emblem of the F 9 Air Force Wing, 3rd Squadron, SAF";"""Boxing Wasp"" emblem of the F 9 Air Force Wing, 3rd Squadron, SAF";"""Boxing Wasp"" emblem of the F 9 Air Force Wing, 3rd Squadron, SAF";"瑞\t典\t空\t军\t F 9 \t约\t塔\t飞\t行\t联\t队\t第\t 3 \t中\t队\t，\t“\t胡\t蜂\t拳\t击\t手\t”\t徽\t标";"""Boxing Wasp"" emblem of the F 9 Air Force Wing, 3rd Squadron, SAF";"""Boxing Wasp"" emblem of the F 9 Air Force Wing, 3rd Squadron, SAF";"""Boxing Wasp"" emblem of the F 9 Air Force Wing, 3rd Squadron, SAF";"""Boxing Wasp"" emblem of the F 9 Air Force Wing, 3rd Squadron, SAF";"""Boxing Wasp"" emblem of the F 9 Air Force Wing, 3rd Squadron, SAF";"""Boxing Wasp"" emblem of the F 9 Air Force Wing, 3rd Squadron, SAF";"""Boxing Wasp"" emblem of the F 9 Air Force Wing, 3rd Squadron, SAF";"""Boxing Wasp"" emblem of the F 9 Air Force Wing, 3rd Squadron, SAF";"""Boxing Wasp"" emblem of the F 9 Air Force Wing, 3rd Squadron, SAF";"""Boxing Wasp"" emblem of the F 9 Air Force Wing, 3rd Squadron, SAF";"""Boxing Wasp"" emblem of the F 9 Air Force Wing, 3rd Squadron, SAF";;
"decals/jp_ijaaf_53_snt_tail";"53rd Sentai Tail Marking";"53rd Sentai Tail Marking";"53rd Sentai Tail Marking";"53rd Sentai Tail Marking";"53rd Sentai Tail Marking";"Эмблема 53-й эскадры";"53rd Sentai Tail Marking";"53rd Sentai Tail Marking";"53rd Sentai Tail Marking";"飞\t行\t第\t 53 \t战\t队\t机\t尾\t徽\t标";"53rd Sentai Tail Marking";"53rd Sentai Tail Marking";"53rd Sentai Tail Marking";"53rd Sentai Tail Marking";"53rd Sentai Tail Marking";"53rd Sentai Tail Marking";"53rd Sentai Tail Marking";"53rd Sentai Tail Marking";"53rd Sentai Tail Marking";"53rd Sentai Tail Marking";"53rd Sentai Tail Marking";;
"decals/jp_ijaaf_53_snt_tail/desc";"53rd Sentai 3rd Chutai Tail Marking IJAAF, 1944";"53rd Sentai 3rd Chutai Tail Marking IJAAF, 1944";"53rd Sentai 3rd Chutai Tail Marking IJAAF, 1944";"53rd Sentai 3rd Chutai Tail Marking IJAAF, 1944";"53rd Sentai 3rd Chutai Tail Marking IJAAF, 1944";"Хвостовая эмблема 53-й эскадры ВВС Японии";"53rd Sentai 3rd Chutai Tail Marking IJAAF, 1944";"53rd Sentai 3rd Chutai Tail Marking IJAAF, 1944";"53rd Sentai 3rd Chutai Tail Marking IJAAF, 1944";"1944 \t年\t，\t飞\t行\t第\t 53 \t战\t队\t第\t 3 \t中\t队\t机\t尾\t徽\t标";"53rd Sentai 3rd Chutai Tail Marking IJAAF, 1944";"53rd Sentai 3rd Chutai Tail Marking IJAAF, 1944";"53rd Sentai 3rd Chutai Tail Marking IJAAF, 1944";"53rd Sentai 3rd Chutai Tail Marking IJAAF, 1944";"53rd Sentai 3rd Chutai Tail Marking IJAAF, 1944";"53rd Sentai 3rd Chutai Tail Marking IJAAF, 1944";"53rd Sentai 3rd Chutai Tail Marking IJAAF, 1944";"53rd Sentai 3rd Chutai Tail Marking IJAAF, 1944";"53rd Sentai 3rd Chutai Tail Marking IJAAF, 1944";"53rd Sentai 3rd Chutai Tail Marking IJAAF, 1944";"53rd Sentai 3rd Chutai Tail Marking IJAAF, 1944";;
"decals/bangladesh_army_badge";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Герб сухопутных войск Бангладеш";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"孟\t加\t拉\t陆\t军\t徽\t标";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";;
"decals/bangladesh_army_badge/desc";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Герб сухопутных войск Бангладеш";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"孟\t加\t拉\t陆\t军\t徽\t标";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";"Badge of the Bangladesh Army";;
"decals/caracal_decal";"Caracal";"Caracal";"Caracal";"Caracal";"Caracal";"Каракал";"Caracal";"Caracal";"Caracal";"山\t猫";"Caracal";"Caracal";"Caracal";"Caracal";"Caracal";"Caracal";"Caracal";"Caracal";"Caracal";"Caracal";"Caracal";;
"decals/caracal_decal/desc";"Caracal";"Caracal";"Caracal";"Caracal";"Caracal";"Каракал";"Caracal";"Caracal";"Caracal";"“\t山\t猫\t”\t贴\t花";"Caracal";"Caracal";"Caracal";"Caracal";"Caracal";"Caracal";"Caracal";"Caracal";"Caracal";"Caracal";"Caracal";;
"decals/cobra_decal";"Cobra";"Cobra";"Cobra";"Cobra";"Cobra";"Кобра";"Cobra";"Cobra";"Cobra";"眼\t镜\t蛇";"Cobra";"Cobra";"Cobra";"Cobra";"Cobra";"Cobra";"Cobra";"Cobra";"Cobra";"Cobra";"Cobra";;
"decals/cobra_decal/desc";"Cobra";"Cobra";"Cobra";"Cobra";"Cobra";"Кобра";"Cobra";"Cobra";"Cobra";"“\t眼\t镜\t蛇\t”\t贴\t花";"Cobra";"Cobra";"Cobra";"Cobra";"Cobra";"Cobra";"Cobra";"Cobra";"Cobra";"Cobra";"Cobra";;
"decals/viking_helmet_decal";"Viking helmet";"Viking helmet";"Viking helmet";"Viking helmet";"Viking helmet";"Шлем викинга";"Viking helmet";"Viking helmet";"Viking helmet";"维\t京\t头\t盔";"Viking helmet";"Viking helmet";"Viking helmet";"Viking helmet";"Viking helmet";"Viking helmet";"Viking helmet";"Viking helmet";"Viking helmet";"Viking helmet";"Viking helmet";;
"decals/viking_helmet_decal/desc";"Viking helmet";"Viking helmet";"Viking helmet";"Viking helmet";"Viking helmet";"Шлем викинга";"Viking helmet";"Viking helmet";"Viking helmet";"“\t维\t京\t头\t盔\t”\t贴\t花";"Viking helmet";"Viking helmet";"Viking helmet";"Viking helmet";"Viking helmet";"Viking helmet";"Viking helmet";"Viking helmet";"Viking helmet";"Viking helmet";"Viking helmet";;
"decals/ca_no_432_sqn_angel";"""Avenging Angel"" pin-up";"""Avenging Angel"" pin-up";"""Avenging Angel"" pin-up";"""Avenging Angel"" pin-up";"""Avenging Angel"" pin-up";"Пинап ""Avenging Angel""";"""Avenging Angel"" pin-up";"""Avenging Angel"" pin-up";"""Avenging Angel"" pin-up";"“\t复\t仇\t天\t使\t”\t涂\t鸦";"""Avenging Angel"" pin-up";"""Avenging Angel"" pin-up";"""Avenging Angel"" pin-up";"""Avenging Angel"" pin-up";"""Avenging Angel"" pin-up";"""Avenging Angel"" pin-up";"""Avenging Angel"" pin-up";"""Avenging Angel"" pin-up";"""Avenging Angel"" pin-up";"""Avenging Angel"" pin-up";"""Avenging Angel"" pin-up";;
"decals/ca_no_432_sqn_angel/desc";"""Avenging Angel"" pinup, 432 Squadron, RCAF, 1945";"""Avenging Angel"" pinup, 432 Squadron, RCAF, 1945";"""Avenging Angel"" pinup, 432 Squadron, RCAF, 1945";"""Avenging Angel"" pinup, 432 Squadron, RCAF, 1945";"""Avenging Angel"" pinup, 432 Squadron, RCAF, 1945";"Пинап ""Avenging Angel"", 432-я эскадрилья ВВС Канады";"""Avenging Angel"" pinup, 432 Squadron, RCAF, 1945";"""Avenging Angel"" pinup, 432 Squadron, RCAF, 1945";"""Avenging Angel"" pinup, 432 Squadron, RCAF, 1945";"1945 \t年\t，\t加\t拿\t大\t皇\t家\t空\t军\t第\t 432 \t中\t队\t，\t“\t复\t仇\t天\t使\t”\t涂\t鸦";"""Avenging Angel"" pinup, 432 Squadron, RCAF, 1945";"""Avenging Angel"" pinup, 432 Squadron, RCAF, 1945";"""Avenging Angel"" pinup, 432 Squadron, RCAF, 1945";"""Avenging Angel"" pinup, 432 Squadron, RCAF, 1945";"""Avenging Angel"" pinup, 432 Squadron, RCAF, 1945";"""Avenging Angel"" pinup, 432 Squadron, RCAF, 1945";"""Avenging Angel"" pinup, 432 Squadron, RCAF, 1945";"""Avenging Angel"" pinup, 432 Squadron, RCAF, 1945";"""Avenging Angel"" pinup, 432 Squadron, RCAF, 1945";"""Avenging Angel"" pinup, 432 Squadron, RCAF, 1945";"""Avenging Angel"" pinup, 432 Squadron, RCAF, 1945";;
"decals/niccaman_decal";"""Niccaman"" decal";"""Niccaman"" decal";"""Niccaman"" decal";"""Niccaman"" decal";"""Niccaman"" decal";"Декаль ""Niccaman""";"""Niccaman"" decal";"""Niccaman"" decal";"""Niccaman"" decal";"Niccaman";"""Niccaman"" decal";"""Niccaman"" decal";"""Niccaman"" decal";"""Niccaman"" decal";"""Niccaman"" decal";"""Niccaman"" decal";"""Niccaman"" decal";"""Niccaman"" decal";"""Niccaman"" decal";"""Niccaman"" decal";"""Niccaman"" decal";;
"decals/niccaman_decal/desc";"Exclusive decal of YouTuber Niccaman";"Exclusive decal of YouTuber Niccaman";"Exclusive decal of YouTuber Niccaman";"Exclusive decal of YouTuber Niccaman";"Exclusive decal of YouTuber Niccaman";"Декаль ""Niccaman""";"Exclusive decal of YouTuber Niccaman";"Exclusive decal of YouTuber Niccaman";"Exclusive decal of YouTuber Niccaman";"Niccaman \t主\t播\t贴\t花";"Exclusive decal of YouTuber Niccaman";"Exclusive decal of YouTuber Niccaman";"Exclusive decal of YouTuber Niccaman";"Exclusive decal of YouTuber Niccaman";"Exclusive decal of YouTuber Niccaman";"Exclusive decal of YouTuber Niccaman";"Exclusive decal of YouTuber Niccaman";"Exclusive decal of YouTuber Niccaman";"Exclusive decal of YouTuber Niccaman";"Exclusive decal of YouTuber Niccaman";"Exclusive decal of YouTuber Niccaman";;
"decals/robbaz_decal";"""Robbaz"" decal";"""Robbaz"" decal";"""Robbaz"" decal";"""Robbaz"" decal";"""Robbaz"" decal";"Декаль ""Robbaz""";"""Robbaz"" decal";"""Robbaz"" decal";"""Robbaz"" decal";"Robbaz";"""Robbaz"" decal";"""Robbaz"" decal";"""Robbaz"" decal";"""Robbaz"" decal";"""Robbaz"" decal";"""Robbaz"" decal";"""Robbaz"" decal";"""Robbaz"" decal";"""Robbaz"" decal";"""Robbaz"" decal";"""Robbaz"" decal";;
"decals/robbaz_decal/desc";"Exclusive decal of YouTuber Robbaz";"Exclusive decal of YouTuber Robbaz";"Exclusive decal of YouTuber Robbaz";"Exclusive decal of YouTuber Robbaz";"Exclusive decal of YouTuber Robbaz";"Декаль ""Robbaz""";"Exclusive decal of YouTuber Robbaz";"Exclusive decal of YouTuber Robbaz";"Exclusive decal of YouTuber Robbaz";"Robbaz \t主\t播\t贴\t花";"Exclusive decal of YouTuber Robbaz";"Exclusive decal of YouTuber Robbaz";"Exclusive decal of YouTuber Robbaz";"Exclusive decal of YouTuber Robbaz";"Exclusive decal of YouTuber Robbaz";"Exclusive decal of YouTuber Robbaz";"Exclusive decal of YouTuber Robbaz";"Exclusive decal of YouTuber Robbaz";"Exclusive decal of YouTuber Robbaz";"Exclusive decal of YouTuber Robbaz";"Exclusive decal of YouTuber Robbaz";;
"decals/aquafps_decal";"""AquaFPS"" decal";"""AquaFPS"" decal";"""AquaFPS"" decal";"""AquaFPS"" decal";"""AquaFPS"" decal";"Декаль ""AquaFPS""";"""AquaFPS"" decal";"""AquaFPS"" decal";"""AquaFPS"" decal";"AquaFPS";"""AquaFPS"" decal";"""AquaFPS"" decal";"""AquaFPS"" decal";"""AquaFPS"" decal";"""AquaFPS"" decal";"""AquaFPS"" decal";"""AquaFPS"" decal";"""AquaFPS"" decal";"""AquaFPS"" decal";"""AquaFPS"" decal";"""AquaFPS"" decal";;
"decals/aquafps_decal/desc";"Exclusive decal of YouTuber AquaFPS";"Exclusive decal of YouTuber AquaFPS";"Exclusive decal of YouTuber AquaFPS";"Exclusive decal of YouTuber AquaFPS";"Exclusive decal of YouTuber AquaFPS";"Декаль ""AquaFPS""";"Exclusive decal of YouTuber AquaFPS";"Exclusive decal of YouTuber AquaFPS";"Exclusive decal of YouTuber AquaFPS";"AquaFPS \t主\t播\t贴\t花";"Exclusive decal of YouTuber AquaFPS";"Exclusive decal of YouTuber AquaFPS";"Exclusive decal of YouTuber AquaFPS";"Exclusive decal of YouTuber AquaFPS";"Exclusive decal of YouTuber AquaFPS";"Exclusive decal of YouTuber AquaFPS";"Exclusive decal of YouTuber AquaFPS";"Exclusive decal of YouTuber AquaFPS";"Exclusive decal of YouTuber AquaFPS";"Exclusive decal of YouTuber AquaFPS";"Exclusive decal of YouTuber AquaFPS";;
"decals/bradwoto_decal";"""BradWOTO"" decal";"""BradWOTO"" decal";"""BradWOTO"" decal";"""BradWOTO"" decal";"""BradWOTO"" decal";"Декаль ""BradWOTO""";"""BradWOTO"" decal";"""BradWOTO"" decal";"""BradWOTO"" decal";"BradWOTO";"""BradWOTO"" decal";"""BradWOTO"" decal";"""BradWOTO"" decal";"""BradWOTO"" decal";"""BradWOTO"" decal";"""BradWOTO"" decal";"""BradWOTO"" decal";"""BradWOTO"" decal";"""BradWOTO"" decal";"""BradWOTO"" decal";"""BradWOTO"" decal";;
"decals/bradwoto_decal/desc";"Exclusive decal of YouTuber BradWOTO";"Exclusive decal of YouTuber BradWOTO";"Exclusive decal of YouTuber BradWOTO";"Exclusive decal of YouTuber BradWOTO";"Exclusive decal of YouTuber BradWOTO";"Декаль ""BradWOTO""";"Exclusive decal of YouTuber BradWOTO";"Exclusive decal of YouTuber BradWOTO";"Exclusive decal of YouTuber BradWOTO";"BradWOTO \t主\t播\t贴\t花";"Exclusive decal of YouTuber BradWOTO";"Exclusive decal of YouTuber BradWOTO";"Exclusive decal of YouTuber BradWOTO";"Exclusive decal of YouTuber BradWOTO";"Exclusive decal of YouTuber BradWOTO";"Exclusive decal of YouTuber BradWOTO";"Exclusive decal of YouTuber BradWOTO";"Exclusive decal of YouTuber BradWOTO";"Exclusive decal of YouTuber BradWOTO";"Exclusive decal of YouTuber BradWOTO";"Exclusive decal of YouTuber BradWOTO";;
"decals/se_tank_cbt_decal";"Emblem of the Swedish Ground Forces";"Emblem of the Swedish Ground Forces";"Emblem of the Swedish Ground Forces";"Emblem of the Swedish Ground Forces";"Emblem of the Swedish Ground Forces";"Герб сухопутных войск Швеции";"Emblem of the Swedish Ground Forces";"Emblem of the Swedish Ground Forces";"Emblem of the Swedish Ground Forces";"瑞\t典\t陆\t军\t徽\t标";"Emblem of the Swedish Ground Forces";"Emblem of the Swedish Ground Forces";"Emblem of the Swedish Ground Forces";"Emblem of the Swedish Ground Forces";"Emblem of the Swedish Ground Forces";"Emblem of the Swedish Ground Forces";"Emblem of the Swedish Ground Forces";"Emblem of the Swedish Ground Forces";"Emblem of the Swedish Ground Forces";"Emblem of the Swedish Ground Forces";"Emblem of the Swedish Ground Forces";;
"decals/se_tank_cbt_decal/desc";"Special decal for CBT Swedish Ground Forces";"Special decal for CBT Swedish Ground Forces";"Special decal for CBT Swedish Ground Forces";"Special decal for CBT Swedish Ground Forces";"Special decal for CBT Swedish Ground Forces";"За участие в ЗБТ наземной техники Швеции";"Special decal for CBT Swedish Ground Forces";"Special decal for CBT Swedish Ground Forces";"Special decal for CBT Swedish Ground Forces";"瑞\t典\t陆\t军\t内\t测\t特\t别\t奖\t励";"Special decal for CBT Swedish Ground Forces";"Special decal for CBT Swedish Ground Forces";"Special decal for CBT Swedish Ground Forces";"Special decal for CBT Swedish Ground Forces";"Special decal for CBT Swedish Ground Forces";"Special decal for CBT Swedish Ground Forces";"Special decal for CBT Swedish Ground Forces";"Special decal for CBT Swedish Ground Forces";"Special decal for CBT Swedish Ground Forces";"Special decal for CBT Swedish Ground Forces";"Special decal for CBT Swedish Ground Forces";;
"decals/su_104_gviap_tiger";"""Tiger"" emblem";"""Tiger"" emblem";"""Tiger"" emblem";"""Tiger"" emblem";"""Tiger"" emblem";"Эмблема ""Тигр""";"""Tiger"" emblem";"""Tiger"" emblem";"""Tiger"" emblem";"“\t虎\t”\t徽\t标";"""Tiger"" emblem";"""Tiger"" emblem";"""Tiger"" emblem";"""Tiger"" emblem";"""Tiger"" emblem";"""Tiger"" emblem";"""Tiger"" emblem";"""Tiger"" emblem";"""Tiger"" emblem";"""Tiger"" emblem";"""Tiger"" emblem";;
"decals/su_104_gviap_tiger/desc";"""Tiger"" personal emblem, 104th GvIAP, USSR, 1943";"""Tiger"" personal emblem, 104th GvIAP, USSR, 1943";"""Tiger"" personal emblem, 104th GvIAP, USSR, 1943";"""Tiger"" personal emblem, 104th GvIAP, USSR, 1943";"""Tiger"" personal emblem, 104th GvIAP, USSR, 1943";"Персональная эмблема ""Тигр"", 104-й ГвИАП, 1943";"""Tiger"" personal emblem, 104th GvIAP, USSR, 1943";"""Tiger"" personal emblem, 104th GvIAP, USSR, 1943";"""Tiger"" personal emblem, 104th GvIAP, USSR, 1943";"1943 \t年\t，\t苏\t联\t空\t军\t第\t 104 \t近\t卫\t战\t斗\t机\t团\t，\t个\t人\t徽\t标\t“\t虎\t”";"""Tiger"" personal emblem, 104th GvIAP, USSR, 1943";"""Tiger"" personal emblem, 104th GvIAP, USSR, 1943";"""Tiger"" personal emblem, 104th GvIAP, USSR, 1943";"""Tiger"" personal emblem, 104th GvIAP, USSR, 1943";"""Tiger"" personal emblem, 104th GvIAP, USSR, 1943";"""Tiger"" personal emblem, 104th GvIAP, USSR, 1943";"""Tiger"" personal emblem, 104th GvIAP, USSR, 1943";"""Tiger"" personal emblem, 104th GvIAP, USSR, 1943";"""Tiger"" personal emblem, 104th GvIAP, USSR, 1943";"""Tiger"" personal emblem, 104th GvIAP, USSR, 1943";"""Tiger"" personal emblem, 104th GvIAP, USSR, 1943";;
