"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Vietnamese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Comments>";"<max_chars>"
"lbt_t2_battle_start";"Help to win the battle at";"Aidez à gagner la bataille en";"Aiuta a vincere la battaglia in";"Trage dazu bei, den Kampf zu gewinnen bei";"Ayuda a ganar la batalla en";"Помогите выиграть сражение в квадрате";"Pomóż wygrać starcie w";"Pomozte vyhrát bitvu na";"Bölgede savaşı kazanmaya yardım et";"参\t与\t此\t处\t的\t作\t战\t：";"Help to win the battle at";"Ajuda a vencer a batalha em";"Help to win the battle at";"Допоможіть виграти бій у квадраті";"Pomozi da se dobije bitka na";"Segíts megnyerni a csatát a megadott zónában:";"다음 지역의 전투를 지원하라:";"Дапамажыце выйграць бітву ў квадраце";"Ajută la câștigarea bătăliei de la";"參與此處的作戰：";"参\t与\t此\t处\t的\t作\t战\t：";"square nubmer will be generated";
"t1_subquest_units_task";"Destroy enemy units at";"Détruisez les unités ennemies a";"Distruggi le unità nemiche in";"Zerstöre die feindlichen Truppen bei";"Destruye las unidades enemigas en";"Уничтожьте противника в квадрате";"Zniszcz jednostki wroga w sektorze";"Zničte nepřátelské náklaďáky na";"Düşman birimlerini yok et";"摧\t毁\t敌\t方\t单\t位\t：";"地上部隊の\t撃破まであと";"Destrua as unidades inimigas em";"Destroy enemy units at";"Знищте вантажівки противника в квадраті";"Uništiti neprijateljske jedinice na";"Semmisítsd meg az ellenséges egységeket a megadott zónában:";"다음 지역의 적 병력을 격파하라:";"Знішчыце супраціўніка ў квадраце";"Distruge unitățile inamice de la";"摧毀敵方單位：";"摧\t毁\t敌\t方\t单\t位\t：";"square nubmer will be generated";
"t2_subquest_units_task";"Destroy enemy units at";"Détruisez les unités ennemies a";"Distruggi le unità nemiche in";"Zerstöre die feindlichen Truppen bei";"Destruye las unidades enemigas en";"Уничтожьте противника в квадрате";"Zniszcz jednostki wroga w sektorze";"Zničte nepřátelské náklaďáky na";"Düşman birimlerini yok et";"摧\t毁\t敌\t方\t单\t位\t：";"地上部隊の\t撃破まであと";"Destrói as unidades inimigas em";"Destroy enemy units at";"Знищте вантажівки противника в квадраті";"Uništiti neprijateljske jedinice na";"Semmisítsd meg az ellenséges egységeket a megadott zónában:";"다음 지역의 적 병력을 격파하라:";"Знішчыце супраціўніка ў квадраце";"Distruge unitățile inamice de la";"摧毀敵方單位：";"摧\t毁\t敌\t方\t单\t位\t：";"square nubmer will be generated";
"t1_subquest_01_units_task";"Destroy enemy units at";"Détruisez les unités ennemies a";"Distruggi le unità nemiche in";"Zerstöre die feindlichen Truppen bei";"Destruye las unidades enemigas en";"Уничтожьте противника в квадрате";"Zniszcz jednostki wroga w sektorze";"Zničte nepřátelské jednotky na";"Düşman birimlerini yok et:";"摧\t毁\t敌\t方\t单\t位\t：";"敵の\tユニットを\t破壊せよ";"Destrói as unidades inimigas em";"Destroy enemy units at";"Знищте противника у квадраті";"Uništiti neprijateljske jedinice na";"Semmisítsd meg az ellenséges egységeket a megadott zónában:";"다음 지역의 적 병력을 격파하라:";"Знішчыце супраціўніка ў квадраце";"Distruge unitățile inamice de la";"摧毀敵方單位：";"摧\t毁\t敌\t方\t单\t位\t：";"square nubmer will be generated";
"t2_subquest_01_units_task";"Destroy enemy units at";"Détruisez les unités ennemies a";"Distruggi le unità nemiche in";"Zerstöre die feindlichen Truppen bei";"Destruye las unidades enemigas en";"Уничтожьте противника в квадрате";"Zniszcz jednostki wroga w sektorze";"Zničte nepřátelské jednotky na";"Düşman birimlerini yok et:";"摧\t毁\t敌\t方\t单\t位\t：";"敵の\tユニットを\t破壊せよ";"Destrua as unidades inimigas em";"Destroy enemy units at";"Знищте противника у квадраті";"Uništiti neprijateljske jedinice na";"Semmisítsd meg az ellenséges egységeket a megadott zónában:";"다음 지역의 적 병력을 격파하라:";"Знішчыце супраціўніка ў квадраце";"Distruge unitățile inamice de la";"摧毀敵方單位：";"摧\t毁\t敌\t方\t单\t位\t：";"square nubmer will be generated";
"t1_subquest_02_units_task";"Destroy enemy units at";"Détruisez les unités ennemies a";"Distruggi le unità nemiche in";"Zerstöre die feindlichen Truppen bei";"Destruye las unidades enemigas en";"Уничтожьте противника в квадрате";"Zniszcz jednostki wroga w sektorze";"Zničte nepřátelské jednotky na";"Düşman birimlerini yok et:";"摧\t毁\t敌\t方\t单\t位\t：";"敵の\tユニットを\t破壊せよ";"Destrói as unidades inimigas em";"Destroy enemy units at";"Знищте противника у квадраті";"Uništiti neprijateljske jedinice na";"Semmisítsd meg az ellenséges egységeket a megadott zónában:";"다음 지역의 적 병력을 격파하라:";"Знішчыце супраціўніка ў квадраце";"Distruge unitățile inamice de la";"摧毀敵方單位：";"摧\t毁\t敌\t方\t单\t位\t：";"square nubmer will be generated";
"t2_subquest_02_units_task";"Destroy enemy units at";"Détruisez les unités ennemies a";"Distruggi le unità nemiche in";"Zerstöre die feindlichen Truppen bei";"Destruye las unidades enemigas en";"Уничтожьте противника в квадрате";"Zniszcz jednostki wroga w sektorze";"Zničte nepřátelské jednotky na";"Düşman birimlerini yok et:";"摧\t毁\t敌\t方\t单\t位\t：";"敵の\tユニットを\t破壊せよ";"Destrói as unidades inimigas em";"Destroy enemy units at";"Знищте противника у квадраті";"Uništiti neprijateljske jedinice na";"Semmisítsd meg az ellenséges egységeket a megadott zónában:";"다음 지역의 적 병력을 격파하라:";"Знішчыце супраціўніка ў квадраце";"Distruge unitățile inamice de la";"摧毀敵方單位：";"摧\t毁\t敌\t方\t单\t位\t：";"square nubmer will be generated";
"t1_subquest_03_units_task";"Destroy enemy units at";"Détruisez les unités ennemies a";"Distruggi le unità nemiche in";"Zerstöre die feindlichen Truppen bei";"Destruye las unidades enemigas en";"Уничтожьте противника в квадрате";"Zniszcz jednostki wroga w sektorze";"Zničte nepřátelské jednotky na";"Düşman birimlerini yok et:";"摧\t毁\t敌\t方\t单\t位\t：";"敵の\tユニットを\t破壊せよ";"Destrói as unidades inimigas em";"Destroy enemy units at";"Знищте противника у квадраті";"Uništiti neprijateljske jedinice na";"Semmisítsd meg az ellenséges egységeket a megadott zónában:";"다음 지역의 적 병력을 격파하라:";"Знішчыце супраціўніка ў квадраце";"Distruge unitățile inamice de la";"摧毀敵方單位：";"摧\t毁\t敌\t方\t单\t位\t：";"square nubmer will be generated";
"t2_subquest_03_units_task";"Destroy enemy units at";"Détruisez les unités ennemies a";"Distruggi le unità nemiche in";"Zerstöre die feindlichen Truppen bei";"Destruye las unidades enemigas en";"Уничтожьте противника в квадрате";"Zniszcz jednostki wroga w sektorze";"Zničte nepřátelské jednotky na";"Düşman birimlerini yok et:";"摧\t毁\t敌\t方\t单\t位\t：";"敵の\tユニットを\t破壊せよ";"Destrói as unidades inimigas em";"Destroy enemy units at";"Знищте противника у квадраті";"Uništiti neprijateljske jedinice na";"Semmisítsd meg az ellenséges egységeket a megadott zónában:";"다음 지역의 적 병력을 격파하라:";"Знішчыце супраціўніка ў квадраце";"Distruge unitățile inamice de la";"摧毀敵方單位：";"摧\t毁\t敌\t方\t单\t位\t：";"square nubmer will be generated";
"destroy_bombers_obj";"Destroy enemy bombers";"Détruisez les bombardiers ennemis";"Distruggi i bombardieri nemici";"Zerstöre die gegnerischen Bomber";"Destruye los bombarderos enemigos";"Уничтожьте вражеские бомбардировщики";"Zniszcz bombowce wroga";"Zničte nepřátelské bombardéry";"Düşman bombardıman uçaklarını imha et";"摧\t毁\t敌\t方\t轰\t炸\t机";"敵爆撃機を\t撃墜せよ";"Destrua os bombardeiros inimgos";"Destroy enemy bombers";"Знищте ворожі бомбардувальники";"Uništi neprijateljske bombardere";"Semmisítsd meg az ellenséges bombázókat";"적 폭격기를 격추하라";"Знішчыце варожыя бамбардзіроўшчыкі";"Distruge bombardierele inamice";"摧毀敵方轟炸機";"摧\t毁\t敌\t方\t轰\t炸\t机";;
"reach_waypoint_obj";"Reach the waypoint";"Déplacez vous sur le waypoint";"Raggiungi il punto di rotta";"Erreiche den Wegpunkt";"Alcanza el punto de ruta";"Проследуйте к точке маршрута";"Dotrzyj do punktu nawigacyjnego";"Pokračujte k orientačnímu bodu";"Ara noktaya ulaş";"前\t往\t目\t标\t位\t置";"中間地点へ\t急行せよ";"Reach the waypoint";"Reach the waypoint";"Досягніть зазначеного пункту";"Idi ka smernici";"Érd el az útvonalpontot";"경로점으로 이동하라";"Накіроўвайцеся да месца прызначэння";"Du-te la punctul marcat";"前往目標位置";"前\t往\t目\t标\t位\t置";;
"destroy_stukas_obj";"Destroy enemy Stuka planes";"Détruisez les Stuka ennemis";"Distruggi gli Stuka Nemici";"Zerstöre die feindlichen Stukas";"Destruye los Stuka enemigos";"Уничтожьте вражеские ""штуки""";"Zniszcz wrogie samoloty Stuka";"Zničte nepřátelské Stuky";"Düşman Stuka uçaklarını yok et";"摧\t毁\t敌\t方\t的\t俯\t冲\t轰\t炸\t机";"敵\tスツーカを\t撃墜せよ";"Destrua as aeronaves Stukas inimigas";"Destroy enemy Stuka planes";"Знищте ворожі літаки Stuka";"Uništi neprijateljske Štuka avione";"Semmisítsd meg az ellenséges Stukákat";"적 슈투카를 격추하라";"Знішчыце варожыя самалёты Stuka";"Distruge avioanele Stuka inamice";"摧毀敵方的俯衝轟炸機";"摧\t毁\t敌\t方\t的\t俯\t冲\t轰\t炸\t机";;
"help_allies_obj";"Protect allied bombers";"Protégez les bombardiers Alliés";"Proteggi i bombardieri alleati";"Verteidige die verbündeten Bomber";"Protege los bombarderos aliados";"Защищайте союзные бомбардировщики";"Broń sprzymierzonych bombowców";"Chraňte spojenecké bombardéry";"Müttefik bombardıman uçaklarını koru";"保\t护\t友\t军\t轰\t炸\t机";"友軍爆撃機を\t護衛せよ";"Defenda os bombardeiros inimigos";"Protect allied bombers";"Захистіть союзні бомбардувальники";"Zaštiti savezničke bombardere";"Védd meg a szövetséges bombázókat";"아군 폭격기를 엄호하라";"Бараніце хаўрусныя бамбардзіроўшчыкі";"Protejează bombardierele aliate";"保護友軍轟炸機";"保\t护\t友\t军\t轰\t炸\t机";;
"reach_the_town_center_obj";"Reach the town center";"Déplacez vous au centre de la ville";"Raggiungi il centro città";"Erreiche das Stadtzentrum";"Alcanza el centro de la cuidad";"Достигните центра города";"Dotrzyj do centrum miasta";"Dostaňte se do centra města";"Şehir merkezine ulaş";"抵\t达\t城\t镇\t中\t心";"町の\t中央部へ\t急行せよ";"Reach the town center";"Reach the town center";"Дістаньтесь центра міста";"Dođi do centra grada";"Érd el a település központját";"마을 중심부로 이동하라";"Дабярыцеся да цэнтру горада";"Du-te în centrul orașului";"抵達城鎮中心";"抵\t达\t城\t镇\t中\t心";;
"destroy_enemy_tanks_obj";"Destroy enemy tanks in the center";"Détruisez les chars ennemis au centre";"Distruggi i carri nemici al centro";"Zerstöre die feindlichen Panzer im Zentrum";"Destruye los tanques enemigos del centro";"Уничтожьте вражеские танки в центре";"Zniszcz czołgi wroga w centrum";"Zničte nepřátelské tanky v centru";"Merkezdeki düşman tanklarını yok et";"摧\t毁\t位\t于\t城\t镇\t中\t心\t的\t敌\t方\t坦\t克";"中央の\t敵戦車を\t撃破せよ";"Destroy enemy tanks in the center";"Destroy enemy tanks in the center";"Знищте ворожі танки в центрі";"Uništi neprijateljske tenkove u centru";"Semmisítsd meg az ellenséges harckocsikat a központban";"중심부에서 적 전차를 격파하라";"Знішчыце варожыя танкі ў цэнтры";"Distruge tancurile inamice din centru";"摧毀位於城鎮中心的敵方坦克";"摧\t毁\t位\t于\t城\t镇\t中\t心\t的\t敌\t方\t坦\t克";;
"defend_yourself_obj";"Hold the position";"Tenez la position";"Tieni la posizione";"Halte die Position";"Aguanta la posición";"Удерживайте позицию";"Utrzymaj pozycję";"Držte pozici";"Posizyonunu koru";"坚\t守\t阵\t地";"現在の\t位置を\t保持せよ";"Hold the position";"Hold the position";"Утримувайте позиції";"Drži poziciju";"Tartsd az állást";"현 위치를 고수하라";"Утрымлівайце пазіцыю";"Menține poziția";"堅守陣地";"坚\t守\t阵\t地";;
"take_off_obj";"Take off";"Décollez";"Decolla";"Hebe ab";"Despega";"Взлетите";"Wystartuj";"Vzlétněte";"Kalkış yap";"起\t飞";"離陸せよ";"Levante voo";"Take off";"Злетіть";"Poleti";"Szállj fel";"이륙하라";"Узляціце";"Decolează";"起飛";"起\t飞";;
"destroy_planes_obj";"Destroy enemy fighters";"Détruisez les chasseurs ennemis";"Distruggi i caccia nemici";"Zerstöre die gegnerischen Jagdflugzeuge";"Derriba los cazas enemigos";"Уничтожьте вражеские истребители";"Zniszcz wrogie myśliwce";"Zničte nepřátelské stíhače";"Düşman avcılarını yok et";"摧\t毁\t敌\t方\t战\t斗\t机";"敵戦闘機を\t撃墜せよ";"Destrua os caças inimigos";"Destroy enemy fighters";"Знищте ворожі винищувачі";"Uništi neprijateljske lovce";"Semmisítsd meg az ellenséges vadászrepülőket";"적 전투기를 격추하라";"Знішчыце варожыя знішчальнікі";"Distruge avioanele de vânătoare inamice";"摧毀敵方戰鬥機";"摧\t毁\t敌\t方\t战\t斗\t机";;
